run,tag,step,wall_time,value
convnext_tiny_20260602-1258_v1,validation/loss,17,1780402545.1544008,1.917917251586914
convnext_tiny_20260602-1258_v1,validation/loss,18,1780402799.5062618,1.9167522192001343
convnext_tiny_20260602-1258_v1,validation/loss,19,1780403057.8948596,1.915927767753601
convnext_tiny_20260602-1258_v1,validation/loss,20,1780403315.121726,1.9152194261550903
convnext_tiny_20260602-1258_v1,validation/loss,21,1780403569.2108848,1.9141857624053955
convnext_tiny_20260602-1258_v1,validation/loss,22,1780403824.6519988,1.9135725498199463
convnext_tiny_20260602-1258_v1,validation/loss,23,1780404080.9309583,1.9125938415527344
convnext_tiny_20260602-1258_v1,validation/loss,24,1780404336.654731,1.9118537902832031
convnext_tiny_20260602-1258_v1,validation/loss,25,1780404592.3413842,1.910719394683838
convnext_tiny_20260602-1258_v1,validation/loss,26,1780404847.7470102,1.9099339246749878
convnext_tiny_20260602-1258_v1,validation/loss,27,1780405101.002878,1.9095088243484497
convnext_tiny_20260602-1258_v1,validation/loss,28,1780405356.4469178,1.9091875553131104
convnext_tiny_20260602-1258_v1,validation/loss,29,1780405610.2357476,1.9090051651000977
convnext_tiny_20260602-1258_v1,validation/samples,0,1780398166.9972656,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,1,1780398424.1000106,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,2,1780398681.072114,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,3,1780398938.118345,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,4,1780399196.059762,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,5,1780399450.9409566,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,6,1780399707.63234,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,7,1780399964.6707835,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,8,1780400221.0731385,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,9,1780400477.832258,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,10,1780400735.110956,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,11,1780400995.0711544,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,12,1780401255.3598886,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,13,1780401511.7532105,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,14,1780401771.3112757,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,15,1780402029.053364,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,16,1780402286.1529982,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,17,1780402545.154433,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,18,1780402799.506296,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,19,1780403057.8948925,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,20,1780403315.1217587,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,21,1780403569.210923,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,22,1780403824.6520314,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,23,1780404080.9309921,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,24,1780404336.6547666,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,25,1780404592.3414161,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,26,1780404847.7470434,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,27,1780405101.0029116,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,28,1780405356.4469519,11312.0
convnext_tiny_20260602-1258_v1,validation/samples,29,1780405610.2357814,11312.0
convnext_tiny_20260602-1258_v1,validation/top1,0,1780398166.9972267,0.6444483995437622
convnext_tiny_20260602-1258_v1,validation/top1,1,1780398424.0999897,0.6583274602890015
convnext_tiny_20260602-1258_v1,validation/top1,2,1780398681.0720892,0.6692008376121521
convnext_tiny_20260602-1258_v1,validation/top1,3,1780398938.118323,0.6721181273460388
convnext_tiny_20260602-1258_v1,validation/top1,4,1780399196.0597277,0.6713224649429321
convnext_tiny_20260602-1258_v1,validation/top1,5,1780399450.9409282,0.6714109182357788
convnext_tiny_20260602-1258_v1,validation/top1,6,1780399707.632319,0.6737977266311646
convnext_tiny_20260602-1258_v1,validation/top1,7,1780399964.6707616,0.6759193539619446
convnext_tiny_20260602-1258_v1,validation/top1,8,1780400221.073117,0.6772453784942627
convnext_tiny_20260602-1258_v1,validation/top1,9,1780400477.832221,0.674770176410675
convnext_tiny_20260602-1258_v1,validation/top1,10,1780400735.1109343,0.6775990128517151
convnext_tiny_20260602-1258_v1,validation/top1,11,1780400995.071133,0.676980197429657
convnext_tiny_20260602-1258_v1,validation/top1,12,1780401255.359866,0.6820191144943237
convnext_tiny_20260602-1258_v1,validation/top1,13,1780401511.7531888,0.68537837266922
convnext_tiny_20260602-1258_v1,validation/top1,14,1780401771.3112535,0.68537837266922
convnext_tiny_20260602-1258_v1,validation/top1,15,1780402029.0533395,0.6869695782661438
convnext_tiny_20260602-1258_v1,validation/top1,16,1780402286.1529772,0.6875883936882019
convnext_tiny_20260602-1258_v1,validation/top1,17,1780402545.1544113,0.6877651810646057
convnext_tiny_20260602-1258_v1,validation/top1,18,1780402799.5062735,0.6890912055969238
convnext_tiny_20260602-1258_v1,validation/top1,19,1780403057.894871,0.6887376308441162
convnext_tiny_20260602-1258_v1,validation/top1,20,1780403315.1217377,0.68962162733078
convnext_tiny_20260602-1258_v1,validation/top1,21,1780403569.2108986,0.6875883936882019
convnext_tiny_20260602-1258_v1,validation/top1,22,1780403824.6520104,0.6884723901748657
convnext_tiny_20260602-1258_v1,validation/top1,23,1780404080.93097,0.68962162733078
convnext_tiny_20260602-1258_v1,validation/top1,24,1780404336.6547425,0.6897984147071838
convnext_tiny_20260602-1258_v1,validation/top1,25,1780404592.3413951,0.6898868680000305
convnext_tiny_20260602-1258_v1,validation/top1,26,1780404847.747022,0.6884723901748657
convnext_tiny_20260602-1258_v1,validation/top1,27,1780405101.002889,0.6886492371559143
convnext_tiny_20260602-1258_v1,validation/top1,28,1780405356.4469297,0.6898868680000305
convnext_tiny_20260602-1258_v1,validation/top1,29,1780405610.2357597,0.6897100210189819
convnext_tiny_20260602-1258_v1,validation/top5,0,1780398166.9972548,0.8697842955589294
convnext_tiny_20260602-1258_v1,validation/top5,1,1780398424.1,0.8762376308441162
convnext_tiny_20260602-1258_v1,validation/top5,2,1780398681.0720997,0.8818069100379944
convnext_tiny_20260602-1258_v1,validation/top5,3,1780398938.1183336,0.8823373317718506
convnext_tiny_20260602-1258_v1,validation/top5,4,1780399196.0597446,0.8836633563041687
convnext_tiny_20260602-1258_v1,validation/top5,5,1780399450.940939,0.883398175239563
convnext_tiny_20260602-1258_v1,validation/top5,6,1780399707.6323295,0.8868458271026611
convnext_tiny_20260602-1258_v1,validation/top5,7,1780399964.670772,0.8856965899467468
convnext_tiny_20260602-1258_v1,validation/top5,8,1780400221.0731277,0.8859618306159973
convnext_tiny_20260602-1258_v1,validation/top5,9,1780400477.8322458,0.8853430151939392
convnext_tiny_20260602-1258_v1,validation/top5,10,1780400735.110945,0.8861386179924011
convnext_tiny_20260602-1258_v1,validation/top5,11,1780400995.0711434,0.886227011680603
convnext_tiny_20260602-1258_v1,validation/top5,12,1780401255.359877,0.8898515105247498
convnext_tiny_20260602-1258_v1,validation/top5,13,1780401511.7531993,0.8905587196350098
convnext_tiny_20260602-1258_v1,validation/top5,14,1780401771.3112643,0.8913543224334717
convnext_tiny_20260602-1258_v1,validation/top5,15,1780402029.0533524,0.8918847441673279
convnext_tiny_20260602-1258_v1,validation/top5,16,1780402286.1529875,0.8917078971862793
convnext_tiny_20260602-1258_v1,validation/top5,17,1780402545.1544228,0.8917078971862793
convnext_tiny_20260602-1258_v1,validation/top5,18,1780402799.5062847,0.8923267126083374
convnext_tiny_20260602-1258_v1,validation/top5,19,1780403057.8948812,0.8922383189201355
convnext_tiny_20260602-1258_v1,validation/top5,20,1780403315.1217482,0.8922383189201355
convnext_tiny_20260602-1258_v1,validation/top5,21,1780403569.210912,0.8930339217185974
convnext_tiny_20260602-1258_v1,validation/top5,22,1780403824.652021,0.8926803469657898
convnext_tiny_20260602-1258_v1,validation/top5,23,1780404080.9309812,0.8926803469657898
convnext_tiny_20260602-1258_v1,validation/top5,24,1780404336.654753,0.8921499252319336
convnext_tiny_20260602-1258_v1,validation/top5,25,1780404592.3414054,0.8928571343421936
convnext_tiny_20260602-1258_v1,validation/top5,26,1780404847.7470326,0.8931223750114441
convnext_tiny_20260602-1258_v1,validation/top5,27,1780405101.0029,0.8930339217185974
convnext_tiny_20260602-1258_v1,validation/top5,28,1780405356.446941,0.8932991623878479
convnext_tiny_20260602-1258_v1,validation/top5,29,1780405610.2357705,0.8934759497642517
efficientnet_b0_20260601-1625_v1,train/learning_rate,0,1780316639.875175,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,0,1780317336.3745332,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,0,1780318683.75926,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,1,1780319993.5415099,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,2,1780321287.387241,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,3,1780322578.3990452,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/learning_rate,4,1780323944.874946,0.0010000000474974513
efficientnet_b0_20260601-1625_v1,train/loss,0,1780316639.875067,4.69999885559082
efficientnet_b0_20260601-1625_v1,train/loss,0,1780317336.374444,4.69999885559082
efficientnet_b0_20260601-1625_v1,train/loss,0,1780318683.757868,3.180778980255127
efficientnet_b0_20260601-1625_v1,train/loss,1,1780319993.5405629,2.930410385131836
efficientnet_b0_20260601-1625_v1,train/loss,2,1780321287.3870468,2.8975272178649902
efficientnet_b0_20260601-1625_v1,train/loss,3,1780322578.398884,2.887310266494751
efficientnet_b0_20260601-1625_v1,train/loss,4,1780323944.873985,2.8877999782562256
efficientnet_b0_20260601-1625_v1,train/samples,0,1780316639.875167,80.0
efficientnet_b0_20260601-1625_v1,train/samples,0,1780317336.374526,80.0
efficientnet_b0_20260601-1625_v1,train/samples,0,1780318683.7592478,64438.0
efficientnet_b0_20260601-1625_v1,train/samples,1,1780319993.541496,64438.0
efficientnet_b0_20260601-1625_v1,train/samples,2,1780321287.387234,64438.0
efficientnet_b0_20260601-1625_v1,train/samples,3,1780322578.399036,64438.0
efficientnet_b0_20260601-1625_v1,train/samples,4,1780323944.874933,64438.0
efficientnet_b0_20260601-1625_v1,train/top1,0,1780316639.875144,0.012500000186264515
efficientnet_b0_20260601-1625_v1,train/top1,0,1780317336.3745081,0.012500000186264515
efficientnet_b0_20260601-1625_v1,train/top1,0,1780318683.759114,0.34135138988494873
efficientnet_b0_20260601-1625_v1,train/top1,1,1780319993.541474,0.4022005796432495
efficientnet_b0_20260601-1625_v1,train/top1,2,1780321287.387212,0.41037896275520325
efficientnet_b0_20260601-1625_v1,train/top1,3,1780322578.399007,0.4132344126701355
efficientnet_b0_20260601-1625_v1,train/top1,4,1780323944.874196,0.41588813066482544
efficientnet_b0_20260601-1625_v1,train/top5,0,1780316639.875156,0.02500000037252903
efficientnet_b0_20260601-1625_v1,train/top5,0,1780317336.374517,0.02500000037252903
efficientnet_b0_20260601-1625_v1,train/top5,0,1780318683.759122,0.6008411049842834
efficientnet_b0_20260601-1625_v1,train/top5,1,1780319993.541484,0.6676960587501526
efficientnet_b0_20260601-1625_v1,train/top5,2,1780321287.387224,0.6802663207054138
efficientnet_b0_20260601-1625_v1,train/top5,3,1780322578.39902,0.6801732182502747
efficientnet_b0_20260601-1625_v1,train/top5,4,1780323944.874204,0.6804835796356201
efficientnet_b0_20260601-1625_v1,validation/loss,0,1780316639.875197,4.5274152755737305
efficientnet_b0_20260601-1625_v1,validation/loss,0,1780317336.374551,4.5274152755737305
efficientnet_b0_20260601-1625_v1,validation/loss,0,1780318683.759279,2.6555986404418945
efficientnet_b0_20260601-1625_v1,validation/loss,1,1780319993.54158,2.626492977142334
efficientnet_b0_20260601-1625_v1,validation/loss,2,1780321287.387264,2.613294839859009
efficientnet_b0_20260601-1625_v1,validation/loss,3,1780322578.3990679,2.608604907989502
efficientnet_b0_20260601-1625_v1,validation/loss,4,1780323944.874963,2.5603725910186768
efficientnet_b0_20260601-1625_v1,validation/samples,0,1780316639.875221,80.0
efficientnet_b0_20260601-1625_v1,validation/samples,0,1780317336.374571,80.0
efficientnet_b0_20260601-1625_v1,validation/samples,0,1780318683.759294,11312.0
efficientnet_b0_20260601-1625_v1,validation/samples,1,1780319993.541654,11312.0
efficientnet_b0_20260601-1625_v1,validation/samples,2,1780321287.387285,11312.0
efficientnet_b0_20260601-1625_v1,validation/samples,3,1780322578.399093,11312.0
efficientnet_b0_20260601-1625_v1,validation/samples,4,1780323944.874979,11312.0
efficientnet_b0_20260601-1625_v1,validation/top1,0,1780316639.875205,0.0
efficientnet_b0_20260601-1625_v1,validation/top1,0,1780317336.374558,0.0
efficientnet_b0_20260601-1625_v1,validation/top1,0,1780318683.759285,0.4733910858631134
efficientnet_b0_20260601-1625_v1,validation/top1,1,1780319993.541586,0.48762375116348267
efficientnet_b0_20260601-1625_v1,validation/top1,2,1780321287.387272,0.4910714328289032
efficientnet_b0_20260601-1625_v1,validation/top1,3,1780322578.3990772,0.4906294345855713
efficientnet_b0_20260601-1625_v1,validation/top1,4,1780323944.874968,0.5081329345703125
efficientnet_b0_20260601-1625_v1,validation/top5,0,1780316639.8752131,0.0
efficientnet_b0_20260601-1625_v1,validation/top5,0,1780317336.3745642,0.0
efficientnet_b0_20260601-1625_v1,validation/top5,0,1780318683.759289,0.7355021238327026
efficientnet_b0_20260601-1625_v1,validation/top5,1,1780319993.5416472,0.7415134310722351
efficientnet_b0_20260601-1625_v1,validation/top5,2,1780321287.387279,0.7457567453384399
efficientnet_b0_20260601-1625_v1,validation/top5,3,1780322578.399085,0.7468175292015076
efficientnet_b0_20260601-1625_v1,validation/top5,4,1780323944.8749728,0.7556577324867249
efficientnet_b0_20260602-0040_v1,train/learning_rate,0,1780353739.458347,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,1,1780353833.852812,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,2,1780353927.9145856,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,3,1780354022.4043515,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,4,1780354119.3133783,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,5,1780354214.171432,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,6,1780354309.4795678,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,7,1780354403.535952,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,8,1780354498.2254705,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,9,1780354592.2550404,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,10,1780354686.4993126,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,11,1780354781.3225088,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,12,1780354877.0129604,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,13,1780354973.2383099,0.0010000000474974513
efficientnet_b0_20260602-0040_v1,train/learning_rate,14,1780355067.5844216,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,15,1780355161.747868,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,16,1780355256.1956692,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,17,1780355350.8358862,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,18,1780355445.588357,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,19,1780355540.3493583,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,20,1780355635.7136657,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,21,1780355731.7155142,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,22,1780355828.0669858,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,23,1780355923.0446918,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,24,1780356017.6862447,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,25,1780356116.2037158,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,26,1780356210.7605205,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,27,1780356305.8280654,9.999999747378752e-05
efficientnet_b0_20260602-0040_v1,train/learning_rate,28,1780356400.4290652,9.999999747378752e-06
efficientnet_b0_20260602-0040_v1,train/learning_rate,29,1780356496.020926,9.999999747378752e-06
efficientnet_b0_20260602-0040_v1,train/loss,0,1780353739.4582877,3.2268197536468506
efficientnet_b0_20260602-0040_v1,train/loss,1,1780353833.8527436,2.8018698692321777
efficientnet_b0_20260602-0040_v1,train/loss,2,1780353927.914537,2.7378640174865723
efficientnet_b0_20260602-0040_v1,train/loss,3,1780354022.4043038,2.71052622795105
efficientnet_b0_20260602-0040_v1,train/loss,4,1780354119.313327,2.6947901248931885
efficientnet_b0_20260602-0040_v1,train/loss,5,1780354214.171382,2.677605152130127
efficientnet_b0_20260602-0040_v1,train/loss,6,1780354309.4795177,2.6729958057403564
efficientnet_b0_20260602-0040_v1,train/loss,7,1780354403.5359044,2.6688268184661865
efficientnet_b0_20260602-0040_v1,train/loss,8,1780354498.2254205,2.668081760406494
efficientnet_b0_20260602-0040_v1,train/loss,9,1780354592.254984,2.668363571166992
efficientnet_b0_20260602-0040_v1,train/loss,10,1780354686.499267,2.6609177589416504
efficientnet_b0_20260602-0040_v1,train/loss,11,1780354781.322463,2.6613640785217285
efficientnet_b0_20260602-0040_v1,train/loss,12,1780354877.0129132,2.6624691486358643
efficientnet_b0_20260602-0040_v1,train/loss,13,1780354973.238261,2.660322666168213
efficientnet_b0_20260602-0040_v1,train/loss,14,1780355067.5843756,2.6644504070281982
efficientnet_b0_20260602-0040_v1,train/loss,15,1780355161.7478185,2.59999942779541
efficientnet_b0_20260602-0040_v1,train/loss,16,1780355256.195621,2.5876715183258057
efficientnet_b0_20260602-0040_v1,train/loss,17,1780355350.8358393,2.582791805267334
efficientnet_b0_20260602-0040_v1,train/loss,18,1780355445.5883088,2.579648494720459
efficientnet_b0_20260602-0040_v1,train/loss,19,1780355540.3493109,2.575385332107544
efficientnet_b0_20260602-0040_v1,train/loss,20,1780355635.7136154,2.5692672729492188
efficientnet_b0_20260602-0040_v1,train/loss,21,1780355731.7154663,2.574549436569214
efficientnet_b0_20260602-0040_v1,train/loss,22,1780355828.0669384,2.5680365562438965
efficientnet_b0_20260602-0040_v1,train/loss,23,1780355923.0446432,2.5659966468811035
efficientnet_b0_20260602-0040_v1,train/loss,24,1780356017.686197,2.5588698387145996
efficientnet_b0_20260602-0040_v1,train/loss,25,1780356116.2036679,2.5634896755218506
efficientnet_b0_20260602-0040_v1,train/loss,26,1780356210.7604733,2.560771942138672
efficientnet_b0_20260602-0040_v1,train/loss,27,1780356305.828018,2.556710958480835
efficientnet_b0_20260602-0040_v1,train/loss,28,1780356400.4290218,2.5620133876800537
efficientnet_b0_20260602-0040_v1,train/loss,29,1780356496.0208786,2.552718162536621
efficientnet_b0_20260602-0040_v1,train/samples,0,1780353739.458341,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,1,1780353833.8528066,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,2,1780353927.91458,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,3,1780354022.4043462,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,4,1780354119.3133729,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,5,1780354214.1714268,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,6,1780354309.4795623,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,7,1780354403.535947,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,8,1780354498.2254648,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,9,1780354592.2550354,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,10,1780354686.4993076,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,11,1780354781.3225036,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,12,1780354877.0129554,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,13,1780354973.2383046,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,14,1780355067.5844162,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,15,1780355161.7478628,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,16,1780355256.195664,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,17,1780355350.835881,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,18,1780355445.588352,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,19,1780355540.3493521,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,20,1780355635.713661,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,21,1780355731.7155092,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,22,1780355828.0669808,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,23,1780355923.0446863,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,24,1780356017.6862395,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,25,1780356116.2037108,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,26,1780356210.760515,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,27,1780356305.828059,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,28,1780356400.4290597,64438.0
efficientnet_b0_20260602-0040_v1,train/samples,29,1780356496.0209205,64438.0
efficientnet_b0_20260602-0040_v1,train/top1,0,1780353739.4583242,0.34636393189430237
efficientnet_b0_20260602-0040_v1,train/top1,1,1780353833.8527899,0.43575218319892883
efficientnet_b0_20260602-0040_v1,train/top1,2,1780353927.914565,0.4531332552433014
efficientnet_b0_20260602-0040_v1,train/top1,3,1780354022.404332,0.45854929089546204
efficientnet_b0_20260602-0040_v1,train/top1,4,1780354119.3133583,0.4626617729663849
efficientnet_b0_20260602-0040_v1,train/top1,5,1780354214.1714118,0.46860548853874207
efficientnet_b0_20260602-0040_v1,train/top1,6,1780354309.479546,0.4679226577281952
efficientnet_b0_20260602-0040_v1,train/top1,7,1780354403.5359328,0.4700177013874054
efficientnet_b0_20260602-0040_v1,train/top1,8,1780354498.2254505,0.47181788086891174
efficientnet_b0_20260602-0040_v1,train/top1,9,1780354592.2550201,0.4690244793891907
efficientnet_b0_20260602-0040_v1,train/top1,10,1780354686.4992948,0.4718644320964813
efficientnet_b0_20260602-0040_v1,train/top1,11,1780354781.3224897,0.4702349603176117
efficientnet_b0_20260602-0040_v1,train/top1,12,1780354877.012941,0.4713367819786072
efficientnet_b0_20260602-0040_v1,train/top1,13,1780354973.2382894,0.47354045510292053
efficientnet_b0_20260602-0040_v1,train/top1,14,1780355067.5844028,0.4723920524120331
efficientnet_b0_20260602-0040_v1,train/top1,15,1780355161.747848,0.48718148469924927
efficientnet_b0_20260602-0040_v1,train/top1,16,1780355256.1956494,0.4892765283584595
efficientnet_b0_20260602-0040_v1,train/top1,17,1780355350.835867,0.49295446276664734
efficientnet_b0_20260602-0040_v1,train/top1,18,1780355445.588338,0.49250441789627075
efficientnet_b0_20260602-0040_v1,train/top1,19,1780355540.349338,0.4924113154411316
efficientnet_b0_20260602-0040_v1,train/top1,20,1780355635.7136445,0.49612030386924744
efficientnet_b0_20260602-0040_v1,train/top1,21,1780355731.7154946,0.49399423599243164
efficientnet_b0_20260602-0040_v1,train/top1,22,1780355828.0669665,0.4972066283226013
efficientnet_b0_20260602-0040_v1,train/top1,23,1780355923.044672,0.49863433837890625
efficientnet_b0_20260602-0040_v1,train/top1,24,1780356017.6862252,0.49992239475250244
efficientnet_b0_20260602-0040_v1,train/top1,25,1780356116.2036955,0.4970669448375702
efficientnet_b0_20260602-0040_v1,train/top1,26,1780356210.7605011,0.49823084473609924
efficientnet_b0_20260602-0040_v1,train/top1,27,1780356305.8280456,0.5010242462158203
efficientnet_b0_20260602-0040_v1,train/top1,28,1780356400.4290457,0.49740836024284363
efficientnet_b0_20260602-0040_v1,train/top1,29,1780356496.020906,0.5000620484352112
efficientnet_b0_20260602-0040_v1,train/top5,0,1780353739.4583328,0.6040845513343811
efficientnet_b0_20260602-0040_v1,train/top5,1,1780353833.852798,0.7018529176712036
efficientnet_b0_20260602-0040_v1,train/top5,2,1780353927.914572,0.7138645052909851
efficientnet_b0_20260602-0040_v1,train/top5,3,1780354022.4043384,0.7224618792533875
efficientnet_b0_20260602-0040_v1,train/top5,4,1780354119.313365,0.7246655821800232
efficientnet_b0_20260602-0040_v1,train/top5,5,1780354214.1714187,0.7295229434967041
efficientnet_b0_20260602-0040_v1,train/top5,6,1780354309.479553,0.7332474589347839
efficientnet_b0_20260602-0040_v1,train/top5,7,1780354403.5359392,0.7353579998016357
efficientnet_b0_20260602-0040_v1,train/top5,8,1780354498.225457,0.7329681515693665
efficientnet_b0_20260602-0040_v1,train/top5,9,1780354592.2550273,0.7342096567153931
efficientnet_b0_20260602-0040_v1,train/top5,10,1780354686.4993002,0.7367857694625854
efficientnet_b0_20260602-0040_v1,train/top5,11,1780354781.322496,0.7370030283927917
efficientnet_b0_20260602-0040_v1,train/top5,12,1780354877.0129478,0.7353270053863525
efficientnet_b0_20260602-0040_v1,train/top5,13,1780354973.2382958,0.7363667488098145
efficientnet_b0_20260602-0040_v1,train/top5,14,1780355067.5844088,0.7359632253646851
efficientnet_b0_20260602-0040_v1,train/top5,15,1780355161.7478547,0.7515441179275513
efficientnet_b0_20260602-0040_v1,train/top5,16,1780355256.1956556,0.7542909383773804
efficientnet_b0_20260602-0040_v1,train/top5,17,1780355350.8358731,0.75413578748703
efficientnet_b0_20260602-0040_v1,train/top5,18,1780355445.5883446,0.7544927000999451
efficientnet_b0_20260602-0040_v1,train/top5,19,1780355540.3493443,0.7568050026893616
efficientnet_b0_20260602-0040_v1,train/top5,20,1780355635.7136528,0.7581861615180969
efficientnet_b0_20260602-0040_v1,train/top5,21,1780355731.7155015,0.7558118104934692
efficientnet_b0_20260602-0040_v1,train/top5,22,1780355828.0669734,0.7564325332641602
efficientnet_b0_20260602-0040_v1,train/top5,23,1780355923.0446784,0.7561687231063843
efficientnet_b0_20260602-0040_v1,train/top5,24,1780356017.6862319,0.7588534951210022
efficientnet_b0_20260602-0040_v1,train/top5,25,1780356116.203702,0.7590086460113525
efficientnet_b0_20260602-0040_v1,train/top5,26,1780356210.760507,0.7614296078681946
efficientnet_b0_20260602-0040_v1,train/top5,27,1780356305.8280516,0.7587603330612183
efficientnet_b0_20260602-0040_v1,train/top5,28,1780356400.429052,0.7588379383087158
efficientnet_b0_20260602-0040_v1,train/top5,29,1780356496.0209124,0.7612278461456299
efficientnet_b0_20260602-0040_v1,validation/loss,0,1780353739.4583561,2.6972641944885254
efficientnet_b0_20260602-0040_v1,validation/loss,1,1780353833.8528206,2.5982890129089355
efficientnet_b0_20260602-0040_v1,validation/loss,2,1780353927.9145937,2.5674922466278076
efficientnet_b0_20260602-0040_v1,validation/loss,3,1780354022.4043603,2.5447115898132324
efficientnet_b0_20260602-0040_v1,validation/loss,4,1780354119.3133872,2.5336828231811523
efficientnet_b0_20260602-0040_v1,validation/loss,5,1780354214.1714401,2.512779474258423
efficientnet_b0_20260602-0040_v1,validation/loss,6,1780354309.4795763,2.519345283508301
efficientnet_b0_20260602-0040_v1,validation/loss,7,1780354403.5359597,2.507739782333374
